User_Id,username,Place_Id,Place_Ratings
3290,susandavis88,201,1
1084,virginiapena436,432,3
4833,robertbellas941,351,4
4060,teresaarchuleta495,77,5
6144,b7h3xkn3,77,1
4171,lorineholloway297,45,3
5830,robertking444,146,5
1721,graigdortch113,324,5
3225,dm3qy6w8,162,4
8095,leighdiaz985,368,5
2525,stanleybritcher216,436,3
2967,ronaldmcpherson958,360,1
2959,robertmota350,112,5
6146,annareilly571,196,3
1310,jessiefloyd541,429,2
69,josephbrown952,400,3
718,joecampos7,228,1
2762,tracyrosenthal531,429,1
4450,lawrencemorgan576,350,3
9502,v57lfg72,36,2
5180,carlosstevenson811,214,4
2948,haroldedmons454,380,5
3984,tinamccain200,335,5
1603,jameselliott906,106,1
6172,patriciayoung441,317,3
2657,patriciasmith963,180,1
950,j8xnzlr1,412,1
3085,carlohyman91,289,5
7458,lilliandouglas766,148,1
1493,petersawyer443,416,5
9844,jerroldseaton402,404,3
1607,etheldeason935,59,4
8782,amylindquist21,149,3
732,emilyirvin136,221,4
8606,mariakeane120,227,5
988,bernicebutts890,69,3
5405,vickiedimartino877,36,2
4086,joanndennehy6,170,3
8929,victormendoza914,33,3
8276,inezprichard659,93,5
4838,joannegunnell670,317,4
1240,julieroberts100,307,3
2282,sharonwhitfield206,330,2
2125,charlesmowers999,202,5
2555,jvmfniyk,48,1
6364,byronrodriquez157,262,3
7941,pedrobarros813,236,4
5728,margaretmurray260,142,4
119,barbararicks135,85,4
9509,sgzpguwx,405,3
2305,cindylogue215,53,4
3081,mbyhx2pe,350,3
9588,davidlandry164,203,1
2015,danieldavis434,83,5
8345,charlenedavis293,61,5
493,marymccue984,430,5
7461,sharonpolland972,111,3
8208,stevenknight742,333,5
4841,tiffanythomas783,168,1
2875,corabecnel172,372,2
6424,thomaslewis356,22,1
1996,kerrydavis564,414,3
9851,bennyperrella293,314,3
1833,toddaston58,138,4
5574,claricesandage536,82,2
3073,stevealger409,334,3
9245,angelagates65,201,1
7191,justinwright604,242,4
5082,olenarispe892,81,5
7476,matthewsalinas155,153,3
1091,6szp53f7,374,1
8117,tamekaweldon685,312,2
973,8hxj451y,133,1
6997,j6s5mzyx,194,3
9232,marybennett532,77,1
5137,64xd7h6l,233,2
5241,g9pbvqpw,175,1
2581,jamesmcnurlen400,325,5
2246,i6wv8bao,233,3
8351,marycarver171,347,1
1754,philipmurphy45,158,4
7205,stanleyhan136,347,5
1866,floydludwig267,149,4
3092,hisakohetrick112,105,2
2077,arthurallen525,311,5
6898,cathyquinn307,318,2
7761,johndowell674,316,4
947,7junhov3,152,5
6233,johnniereyes50,1,1
2101,pablovarley714,178,1
8843,8qk6hiok,294,1
5660,cindydotson859,111,2
4791,frankpemberton264,316,2
7525,robertmiller13,158,2
1876,scottjohnston835,69,4
4153,maishacook866,165,2
7565,swg7awql,103,4
62,charlesstewart817,246,1
4564,x9ds7uc1,223,5
2462,aurorayates400,151,1
8615,rexdiebold303,135,3
5008,pamelamatthias98,102,4
9750,williamlaramore951,326,1
9686,bridgettemyers761,193,5
82,daviddibiase64,117,2
4621,lauraminnich249,348,3
600,ameliaclarke504,166,1
3930,mildredfisher752,100,5
2866,r5lm6qk2,324,1
7035,christineburwell617,235,5
1152,coryrothrock246,172,5
7861,jayyoung986,361,3
4845,ivonnele144,101,4
5768,alicechalfant757,373,4
3342,timothydelacerda591,355,1
1124,ivettedietrich748,56,2
5590,warrenfarmer42,204,4
9430,jodifrancisco559,284,2
743,beatricerussell783,85,4
5382,scottthames7,159,2
2391,nancywalden484,270,1
5238,benjaminallen193,35,3
8101,2ovds43h,428,3
9634,matthewhidinger726,246,4
3871,williambarrios808,418,3
1149,robertswilling490,394,1
3090,markkendrick905,116,5
631,geralddavenport60,369,1
8316,paulinereyes768,205,1
8578,kr3sdcnv,241,1
5356,patriciafleury514,35,3
745,ambercheatham393,430,5
8569,tonyvasquez881,134,1
5994,catherineyork770,219,1
7379,ashleybowens818,292,2
5902,shawntracy158,153,5
2766,6uu27y6i,268,2
741,marywashington409,259,1
945,thomassandberg616,223,3
3661,rachelmurphy114,74,1
2100,tracymcdonald810,222,2
6232,peggymann947,357,2
1464,marypeterson9,87,3
1906,jaxljbgm,2,2
6092,annasilva459,219,2
1907,williamcrawley673,195,5
2376,johnnicholson760,104,4
3808,waynesmith283,230,5
7570,constancerader954,243,2
26,ralphhorta892,211,5
4408,robertedwards856,2,3
4015,georgeschnader598,398,3
9723,jamessorrells476,201,2
9793,howardzane309,99,5
6621,collincampa387,432,4
4526,suzettesilk256,292,3
8825,jamesnewman670,367,1
1804,davidvanauker519,8,3
4744,a0oec0nm,124,5
4422,susanstrahle832,129,5
4977,joetellier484,172,2
8961,manueljackson212,201,2
8872,danielrichardson115,34,2
5248,rachelschleicher553,409,2
3815,donaldwhite550,215,2
1924,nv3q2n8m,410,1
8703,khsvczeu,233,2
5681,edwardlebron52,56,3
7127,sherylflores495,106,4
4396,williamsnow586,355,3
8477,pjmsmxn1,7,1
8381,corneliarock814,336,5
6790,charlesdouglas846,260,2
5973,qgceqhyy,238,4
8770,kellireese399,52,5
9215,normascott423,330,5
8318,marinanelson271,326,3
3961,maryferraraccio64,354,4
8656,shirleybenavidez625,123,4
6132,deannebell798,6,5
9963,miriamtracy289,196,1
130,robertsmith469,383,5
622,sandraedmonds986,56,5
9419,marvinmorgan987,124,2
3153,hazelminer649,137,1
7292,dianawilliamson890,295,2
3481,samanthabowen941,355,5
4902,uwdbwtv8,285,1
768,vernonnev558,138,4
8692,lucillestoviak313,211,4
7654,tvho3u9a,324,5
1334,treyatwell77,330,1
1960,williamcochran862,30,4
235,janetthibeault614,249,1
1781,m7led8bh,58,1
3571,foresthunter775,218,1
7326,rm2liq9t,138,5
5760,charlespearce261,23,2
9852,harryhodson542,277,3
7966,carlosfarley608,169,3
8632,earnestmuhr643,139,5
7722,terriconnell942,376,3
2028,johnbranch705,94,3
8561,georgekinsella228,367,2
9184,leticiajohnson597,174,5
6674,barbaraholland905,1,5
6007,jamesmouton563,55,2
4137,b9hu89vc,161,1
915,tjux8l92,34,5
8279,susanfarrell712,86,4
4623,michaelpeters726,185,4
2902,qjsos7rj,48,2
9698,dianawrape770,250,2
5270,amycapetillo865,261,5
5952,imogenelara231,36,3
7970,karenhobbs699,13,4
8343,catherineyates826,160,2
3320,davidmccarrel201,238,1
2140,bobbysmith444,69,3
8415,donnafaber38,15,4
8613,p47nlgoc,354,4
9254,lisakiani144,86,3
4210,dannyboender633,342,1
863,lindamiller664,155,3
5167,dariusstoops751,167,3
1766,hjomu45b,193,5
482,randallhoppe785,40,2
5888,susanbryan199,366,4
6526,larrychapa788,140,5
1143,violetagarcia326,302,1
7236,dalemartin439,120,4
4899,pedrogonzalez6,59,4
2088,jeffreydungy725,371,1
9034,leticiasosebee711,47,4
8817,h45mk4mv,30,5
68,maryginsberg414,206,3
8849,hattiegolay266,38,1
3196,richardstricklin580,100,2
6242,darrylhazelwood166,405,5
2811,tracyportwood200,121,3
9159,estellayoung144,22,1
7976,suzannewalker755,94,5
6947,sandramorrow985,24,4
1437,lindamurphy615,417,3
4065,annathibault668,379,1
7822,williamwestfall132,347,5
1278,kimberlyglidewell163,79,3
1457,leighannbonilla170,18,3
5780,stephenjones449,178,1
1370,rosegentry334,176,5
1813,scottbaxter990,330,1
200,rupertreagan866,108,5
4453,addiehanauer984,41,1
9181,andrewpearson883,114,2
6566,francesgibson297,322,5
672,shawnmiller870,91,2
4038,nichollesmith982,258,5
3167,phillipramirez26,383,2
6943,wilmascott917,325,5
9614,angelosanchez488,128,5
1068,lawrencemoore600,133,2
7825,michaelking165,405,1
3124,lw5owzy7,291,4
310,josephroberts991,208,2
1589,georgehernandez615,231,5
6723,christineblevins866,295,3
4379,janetadkins504,102,4
7700,vyc177js,58,2
1485,robertsmith730,31,1
6227,5erngdy7,312,1
9018,mariashelton621,79,4
780,carolinefyall873,249,4
8290,mildredyant590,354,3
8333,marilynmilewski621,186,4
4202,tabathaarmstrong679,372,3
7812,laurathorpe292,100,1
1722,marilynwagoner92,264,4
2753,p26633b3,219,5
9610,deborahmoline653,26,4
5308,perrymullins967,382,5
1919,michealsmith503,134,5
5005,margaretcorman628,298,1
3895,eugeneyang666,7,4
38,sheritamurphy112,169,2
9909,bryanpierce620,182,1
9189,7tnaiipf,129,3
3882,wilmabeason238,415,1
9143,michaeltalley583,249,5
5029,qj51tcz2,35,1
6070,fhh4lnim,68,2
503,randallearnest866,348,2
7000,1mwluwru,409,3
9387,jamesgauthier297,333,3
2817,gilbertojohnson550,84,2
7203,zzip0sr0,24,5
7327,allenmathis982,248,3
4235,mirandaeaster260,363,3
9813,marilynhannah193,205,4
1968,paulaharris64,157,5
8378,zachariahsmith76,20,5
9746,n6gh42bm,337,1
9873,tonyhouser161,151,3
4859,3c68s21w,411,5
6553,kekxna4e,333,4
2482,jamesporter735,216,4
1434,z1o61xaw,85,4
1341,daisykinder102,162,2
9951,garymorgan275,150,1
9812,juliantrevino802,188,2
7099,yb08la7c,168,2
9500,robertquesenberry73,188,3
3363,dorothyshelton112,149,4
4667,austinbaxter363,319,2
4167,phpdm1ji,146,3
1577,mariekull992,421,5
6318,johnyoung391,88,3
5544,markbeattie868,377,5
8168,sallydobkowski343,436,4
7349,zr9v0jpx,373,4
9952,robertbrown798,97,5
4358,melissahupp727,178,1
1717,pamelasmith965,221,3
6433,donnacarson994,53,2
9747,richardwerkhoven126,160,2
9666,8kfarlsy,253,2
1850,jv4kef2g,282,2
7423,shannongraeser831,52,5
9940,samnapier380,367,4
8189,su206gt5,153,1
2489,emilymatthews416,204,5
554,kennethking603,275,2
529,mv9l4kmh,344,4
4440,margaretkelly686,265,3
3353,dalewest632,262,1
6221,rosievigil524,153,3
8792,renewebster546,360,2
8267,sharonaugusto896,391,1
3640,florencealleyne45,344,2
9080,pamelaklinger719,398,4
5063,robertroach776,371,5
6127,laurenceperez839,302,1
1822,solomonperlman524,332,1
8375,michaelporter409,41,5
5589,jeremyhorne823,151,1
2739,angelfranzese212,41,4
1221,jacklynsams384,328,5
8585,anthonyorta224,168,5
1288,josephrhoads349,141,4
7495,karengrandberry649,435,3
4727,henriettapounds446,426,4
8672,barbaraburnett256,131,4
7362,anitaholliday96,59,3
952,sonyacruz283,251,4
7086,brianmorrison392,358,2
7623,christinahernandez916,95,3
1646,ameliahinostroza261,333,4
2971,williamsalas115,417,1
1567,jenniferfouts116,355,5
2030,ryanlightner67,262,1
1176,k2ma5qei,190,4
846,marvincarbone448,168,4
3701,jacquelineloeza771,113,4
8729,lauriebernhard880,240,2
6348,0h7h9q1i,74,2
3962,patyoung653,105,5
2625,dondraper950,425,4
2317,xjfwn6dv,265,3
9379,charlesharper898,191,4
2207,robinlatney952,155,2
9470,shaunteixeira151,316,4
1302,marypatterson524,266,2
2398,lorisilverberg671,55,1
1702,alexarzola652,432,4
7513,kellychoate38,364,1
8752,peterpeters90,90,4
5511,marytribble559,418,4
1632,hkycjraq,347,4
3272,gqq1baln,400,3
32,dorisdoty195,118,4
6361,jasonbrown641,333,5
6270,williamhartage838,309,1
1133,maryclose892,351,4
3949,derekburke886,54,3
5752,gertrudehagemann92,150,4
4411,joannfontenot310,243,5
2453,georgeammons570,280,3
671,jesuscastro578,418,3
1338,evelynshreffler1,82,4
2079,robertrider174,256,3
9205,alanjohnson552,203,3
7420,douglasmoore799,86,2
5001,danielwalker221,406,3
3552,rosamclean849,346,2
6053,mariegilbert397,362,2
1306,x5v6r6wj,1,5
6445,brandonmallory217,147,1
6204,davidharden737,36,3
41,lynettalembke478,303,1
6648,oc1xzm43,64,4
4036,debracook395,232,5
855,stevenbailey994,405,5
1009,thomasessex926,160,5
6061,yufysqky,356,5
601,danielfowler16,136,4
7469,jacobmcdonald70,428,5
9613,99w8e9tn,96,4
9918,mp19jcba,346,5
8330,k41i73ha,326,4
738,wesleytroche739,290,1
2559,alberthofmann237,357,1
8532,louisehatfield519,203,3
6877,karenwoods453,282,4
7598,4nxsak64,155,4
9511,cynthiaeby542,148,4
2807,nicolasadevlin26,428,4
406,m4aofi8k,45,1
3595,iwinndoi,33,2
4820,rwgxa5dh,162,2
6858,charlesgranata182,244,2
1861,rogerrobertson642,61,1
2438,jimmylegace805,50,5
1449,eoel8zrm,326,3
6604,j61m13f3,305,1
545,suecollins172,127,2
624,lindabrooks790,27,5
2593,mariondavis271,257,4
4121,joycestiff222,232,3
6352,christophermartinez493,64,3
5541,alanflores213,13,5
11,esmeraldadennehy436,284,3
4082,ia5kvcp9,46,2
4333,barbarakeefe992,17,5
3024,carriesmith748,335,4
2016,loganinterrante883,341,1
7134,michaelkuhnke25,298,5
505,jeffreydevereaux823,202,4
6135,l2kpyxy5,199,2
9843,samuelgomes668,300,3
7146,michaelsilbaugh136,218,5
7728,donaldsimon504,164,4
5577,charleskessler837,304,5
9304,irmawilson334,50,3
6804,joygooding848,261,4
5021,javierchilds587,91,3
2635,rosagerrity834,58,2
3181,codycashion574,131,1
3905,donnacriss492,180,3
593,debramitchell828,125,5
9599,josephinezaldivar439,279,4
6069,g097eqpm,332,5
2894,susangordo52,362,5
6416,2vyao2fl,153,2
2349,fc75m4m7,349,2
7063,384988d3,241,5
1350,danielhart688,161,4
9920,christinebryant900,34,1
4548,brooksroberts392,295,3
3777,noelkinard272,293,3
9930,meganmarks54,390,4
215,dongnorton123,338,1
7816,veraholmes682,206,5
8305,lawrencesu198,256,1
8697,yyo3c77g,7,1
1252,russellfowler892,407,1
250,simonathorne675,348,3
9756,lenoraellis801,363,5
6582,jeffreyvaught250,12,1
125,williamalguire657,1,5
2417,christinereasoner646,274,1
2738,lillianbox58,74,5
5895,williecondren51,271,2
8910,williammclarty364,183,4
6642,lesterdaniels400,436,4
3755,robertsilbert133,21,5
7569,debrakeiper398,109,3
6827,kimberlyskinner450,13,3
1204,kimberlygarza589,298,1
1478,marybean964,30,1
8617,nzooz34b,76,4
8472,joelgriffith530,11,4
8520,donaldjones299,355,1
6078,garyshockley137,271,4
3463,michaelwright432,274,2
5459,virginiamoran554,369,4
3431,firav1ri,198,2
6880,4is7b82a,72,3
6737,bonniehensley355,259,4
9435,irenewitherbee487,398,2
6459,joeycollette988,296,4
1623,jessicaisaacs333,201,2
1229,k4bit2fw,368,2
1200,daneburk250,250,1
5101,cherylhaile441,230,5
3860,736k5orb,237,1
4405,debrachavez279,330,3
3200,louisyingling753,208,2
5271,jasminebennett930,265,2
2295,hyb9j35w,228,2
721,qgmdod32,193,5
1972,erinmulvaney643,165,2
674,thomasstavrositu931,309,5
8684,shannongoldfeder796,6,1
9147,shellybridgmon224,155,1
1432,v1y8g68r,201,4
8262,raymondjackson230,8,3
6710,christinemays501,260,3
8232,gloriasmidt607,160,3
7826,brianpackard341,230,4
2328,catherinenelson136,427,3
5252,5qqdnvad,338,5
8079,patriciabrown396,357,2
4924,lisaprice390,264,2
8176,kaybell558,325,1
271,danitaraney148,350,5
589,es4clrcs,267,1
6544,rafaelwood140,101,1
6255,richardwallerich369,277,4
8608,catherinecarter562,56,2
1451,h76p4phw,332,1
3037,nicholasbeach948,71,4
5939,tonyacurtis194,233,3
9403,darylquintana171,166,2
9279,charlescabrales780,80,5
473,pbga9ax0,86,4
8440,genevadowney76,240,5
5161,kathyregalado712,244,4
9472,janicepeterson258,327,1
16,keturahaustin904,334,3
5530,zenaidalaskowski764,263,5
7356,markchalender853,264,3
875,sharonrowold605,283,3
9731,3oslgwai,436,4
6394,joerodriguez88,308,4
462,thomaselgin525,217,3
8605,jackrobinson822,138,2
9814,kimberlyclark707,181,5
2806,0uzv0563,4,1
7753,josephsargent947,386,1
3742,leroygary126,407,4
558,maryperrier478,298,3
4359,phyllismontgomery208,191,4
9611,kathydegeorge635,258,1
4366,amandaskelton743,220,2
9225,mauricewhite495,269,3
4890,jamesjohnson114,415,2
3497,carolgomez701,181,1
3198,richardfreeman765,95,2
100,carolmorris712,115,5
1785,angelinaayala847,30,2
5988,janahiett400,166,5
9823,richardmccubbin640,175,1
1944,pennyphillips175,407,5
1962,davidcoleman978,93,2
2248,curthinkle287,406,3
8082,billyhargis122,29,2
854,kathleencollins572,424,2
65,dorothymooney757,382,3
7105,reginaduncan334,262,4
8828,mayfields111,182,5
2829,ellaflaherty461,210,3
6678,raymondhaydon615,181,2
7514,w1te11yh,183,4
2820,connieblanton221,43,3
4735,williegoss269,180,3
1416,gczf4zaq,216,1
55,nicolemcallister441,245,3
6017,jenniferstrecker801,129,4
59,shirleyrange183,49,2
9526,6zz58vm6,325,5
4504,terrymiller631,374,2
4617,jcgel8zo,388,3
3551,xqtnkx1p,22,3
3437,matthewmccain314,133,3
7665,janetlopez206,142,2
7278,donnamonreal317,39,3
7802,silviagentle461,148,2
813,christinewilcox104,148,4
5971,l3tu3ief,134,4
8367,sandrabrown598,386,3
6363,hkdi68o5,279,3
3500,thomashatchett378,154,2
4496,aliciacox291,275,1
7331,stephanierowles784,250,5
8699,amyconner460,109,2
5299,paulwise728,231,4
7705,ericwillard312,424,3
667,barbararicketts251,225,3
6,jessierosenholm731,212,1
9722,michaelhummer930,352,2
6121,ryanbahl223,333,5
2210,wandabailey982,383,2
4276,vt41v4rj,402,5
5876,hv3pp7as,239,2
8242,34rwgogz,436,3
7999,dalesherrill955,367,4
8166,sherryrogers948,318,4
9350,catherinemyers5,50,2
1376,8ptm7xet,367,2
261,jennifermann601,123,3
9019,leroykline953,60,1
4691,u27iih2i,206,3
4963,emmaparga494,77,5
1789,barbararocha218,133,1
8097,timothyhartman235,430,2
657,dy600kx3,118,5
1914,elsiekelly971,98,1
3489,anitamansi453,193,4
860,barbaraleonard449,177,4
758,lisasalazar643,214,4
7537,margoharvey152,344,1
2097,jakewascher129,234,1
9082,ritadubose534,20,4
8651,gertrudecady433,378,1
3711,jenelleleslie272,434,1
9529,madalinescallon385,221,2
4283,lgtskapi,228,1
8571,sandrajohnson187,320,1
5062,jasonsoileau59,115,2
8531,cscir8xt,107,2
6712,howardburns130,207,2
124,elizabethbergmann568,384,5
5212,carolinawinn697,309,2
6412,brendavillarreal272,391,3
4335,rkijck0w,115,1
3340,geraldtheodore720,126,2
522,williamdawson787,183,3
1166,dianngaskins67,269,5
5127,wilburragland952,128,5
7381,williamragusa776,148,2
8261,debraromero404,393,2
4766,jasondunson570,313,5
1151,ujo6lugo,398,3
7442,margaretmccarter557,67,1
7059,kimberlygonzalez614,172,5
4787,zc9dlh1u,346,1
154,michaelbarber802,57,3
6305,jamiegerveler164,144,4
2461,dorothygoin576,17,1
7406,a3k0bi6t,10,1
9197,rfn6v8s8,296,3
3356,carlgraham578,79,4
3280,jamesgreen642,259,3
5287,travisbronder511,142,1
4035,dongparisi396,207,5
6805,douglasfish202,425,3
8322,wendyhall392,379,2
9618,maidacaudill318,210,4
7703,tishapinto342,114,2
1836,lisagilkes447,152,5
1260,fp6a56y4,108,1
4486,lesliewatanabe929,298,5
2842,robertdurant571,406,5
3612,wandamullins66,149,2
9152,rogerhodges327,156,2
1549,2rud2o8l,38,3
4048,robertbrewster195,42,4
807,josefinamcfarland38,374,3
3885,marshamccallister363,170,4
1167,ronaldirvin928,96,4
6375,tinaowen783,272,3
1757,ab630yzx,209,1
1703,wendyholland138,328,1
9894,samanthahernandez458,2,1
8237,christopherpreston152,8,2
4190,mildredgadsden8,396,5
946,jlx9p7u1,154,2
6462,chesterrightmire462,77,2
2041,r6yxao23,71,4
8505,jarvisoliveira710,404,5
8934,scottholm822,153,3
9346,juxhb0cu,312,2
8161,stephaniewilliams399,175,3
9223,lyledyson360,76,5
5466,paulbrannon423,52,5
7391,7njj8w7j,261,5
9521,tinachaney811,332,5
7080,barbaragomez995,196,5
3682,cristineperry337,25,3
614,maryjames335,427,3
5423,warrengilreath119,10,4
6560,matthewfoster596,119,1
5166,johnjones219,39,3
4138,dominickim23,123,1
7716,donaldcantrelle180,200,3
9182,pamelabender126,400,2
4252,danasciabica273,367,4
3298,michaelbishop56,158,3
6727,sarageorge653,77,5
8565,josephsturgis942,350,4
519,cost51mo,48,1
8057,7sf16la0,50,3
1342,jillianables943,253,4
8892,carolyntipton506,196,3
6931,judithpierro490,260,5
3592,raymondbushnell313,126,4
30,marilynelliott542,346,1
3250,susanschaffer739,322,5
1633,stevenpeterson940,375,3
221,annenadeau180,182,4
2348,naomibradney548,340,5
7111,terrirobinson313,132,5
6214,lindaconley593,56,1
6726,gaylehodges532,384,1
2899,idagonzales780,264,1
2952,beverlytorres538,100,5
1210,gloriavanhoose686,391,2
523,francessundermeyer217,59,1
4751,marybergeron928,170,5
5311,joysmith61,73,1
4592,richarddonahue816,75,3
7166,christopherconway11,21,5
3471,jeraldrichmond600,275,5
5551,raymondhorton196,48,2
7119,cxns34zn,417,1
5036,nathanespinoza831,20,1
3942,brianwalters831,396,5
6437,allencolvin134,343,1
1102,jeremyvogel714,296,1
5643,1qeewic6,274,4
9710,qdnpjcwc,201,5
7393,chrisurquhart75,294,4
6601,phillipmeeks946,158,3
1868,karenhawley346,119,1
1183,dorothypotter472,343,4
9315,robertroberts575,28,4
3123,xq9gszds,369,2
2056,knbxcpuq,197,4
3397,richardpace288,66,3
2187,lawrencebarker609,218,1
6013,bettyhayes183,254,5
2900,randybryant35,336,4
3080,kylehaverstock726,408,3
2956,debrarobison834,62,5
6285,jenniferjones863,244,4
5713,eu5pisbo,308,3
5255,angelosuttles987,322,3
7260,ez96dypp,173,1
5976,anthonyaskew742,129,4
4658,hn83k88o,277,5
4469,pamelacornman995,241,4
5534,shariadams318,16,5
1624,danieldutcher949,100,5
1873,teresabarclay252,423,1
7015,boffozsu,270,3
3259,elliefranke700,334,3
4514,barbaramayo997,244,2
6649,km3kwejf,151,5
5880,millicentlamus140,94,2
8286,brianbaudino539,368,4
3975,cindahanson993,100,4
416,normanjean600,323,1
7911,deepak614,160,3
2146,lisagross113,395,3
2531,eleanormerrill624,378,3
1794,hazelmiller347,127,2
2012,imhysm0e,139,1
1740,deborahstepnoski873,270,5
2529,jerrycardwell473,156,3
6518,michaelspeed381,166,1
3279,paulbriscoe197,297,3
3663,chrisdulin901,45,4
6354,qohjfsrg,95,5
9177,jamespullis141,94,1
6210,michaelmensalvas537,145,4
454,carlapropps289,188,5
4572,danielholman779,42,3
2935,jeffreyknudtson393,336,3
2068,25sxxo1q,248,3
701,ronaldmay88,235,1
444,shellyrich959,231,1
4178,rosietapia51,189,4
9414,dianneboone308,193,2
1488,matthewtodd684,79,1
637,jimmysmith543,246,5
9036,marysmith191,53,5
9859,kfmi6eoz,416,5
905,gfihkqda,122,3
172,gracehenderson355,411,4
1828,davidmartin546,410,4
4111,anthonymayette889,233,2
7618,staceymorales980,83,3
9792,zj7nalxt,168,4
2032,petersimple920,308,1
2887,felixgrimes472,131,1
1651,matthewshort783,426,1
435,janeoliver416,381,4
1659,juanabray735,327,1
6049,laurastrickland614,274,1
4348,38vpj3iw,295,3
9905,0syf851d,419,5
9412,theresarinks734,210,1
949,kevincantu39,422,2
2785,tiffanycarr232,436,2
4762,gloriavalverde970,397,4
6559,betsyreeder142,54,3
8183,robertcarr570,73,3
4066,berthaavila646,251,5
5825,haroldbannon361,350,2
7433,raymondortega29,379,4
3763,bridgettehanson179,145,2
7909,jilljohnston422,47,4
1934,ericedwards880,373,5
7272,z0sv56gr,219,1
8147,stephendavidson491,351,4
439,xf8qbaex,163,2
8401,michaelwilliams592,406,3
6456,rebeccaford615,55,3
8681,thomaswhite689,428,5
2262,46p727f2,407,5
704,danieljones365,220,4
5870,ethelmilam376,123,1
6470,dy6x5n4e,260,5
9479,shawnbeyer338,389,1
9718,louellamineo419,221,1
7871,darnellschweinsberg300,55,5
5798,johngoldstein44,185,2
2147,michellegarcia446,359,4
5978,markjones784,5,5
3918,7r06mm0f,355,2
4188,lillieayers841,311,1
3906,nancybeason901,62,1
5847,dennyhenderson82,83,5
3813,michaelhurley299,195,5
4217,jameschee266,73,4
5808,wd1k88vq,383,4
3424,ericbooth881,392,2
9045,carriecurtis383,75,4
4071,ricardoalvarez827,47,3
8248,susiecatalano694,341,3
5707,58xmuzw8,388,5
5451,nrb951un,38,4
5340,annadidonato293,55,1
4600,jessiehutcheson146,78,4
8483,sheilavasquez673,22,5
4386,vikkistevens232,289,1
6236,brianwysocki581,327,2
5917,tonyaaldridge316,317,1
6586,johngulinson742,393,3
3856,pel32gvl,106,3
2861,allisonspencer898,281,4
1284,jessegraham531,248,1
8413,brendavarela275,133,1
6873,wfs32suj,30,3
1638,ettaprahl397,138,5
8909,kirkhicks421,415,1
9069,tsrn2rkq,273,2
7604,hchz03p4,395,3
2724,akikonichols676,297,1
4491,josephinekeenan823,208,3
3344,jamesmark356,174,1
9450,shaecowen112,38,3
530,g4f6v3ts,238,5
2653,danelleschneider355,248,3
9300,mackmarr943,137,4
6043,y7rapdwz,111,2
3526,lavernekummer332,381,1
6596,wqemrb13,278,3
2029,helenclancy226,189,1
6248,georgepartington641,225,3
4477,michellewilliams948,236,5
7176,johnathanskubis574,296,5
4631,nancygotay339,244,5
2159,lauriepaduano434,57,4
3635,stephenwhipple647,240,1
8723,carmenhughes10,314,4
1772,nuq2n6do,66,4
3621,williamharren674,36,1
8665,robertleta432,343,2
5548,catherinecanon945,271,4
3428,tanyaedelman766,214,2
777,sylvesterdenault740,435,2
1389,lamaryau298,408,4
5992,jimmyhaberman204,87,2
6260,juliesmith353,256,1
2405,richardkemp642,8,5
9206,cecilejones266,295,4
7223,andyunderwood186,255,3
1505,kerriholst392,381,5
8423,janetovit439,83,1
9134,o8syf68u,23,4
4581,jamiekraft210,427,2
9593,richardfurrer576,425,2
4271,tj3zp8z7,318,1
3223,kimberlymartin135,331,4
4803,leonomar385,311,5
1181,susanworley935,246,3
7951,d6ym9hfe,195,1
8839,petegillespie262,67,2
7488,lourdesskerrett729,265,2
9033,vow7ebs5,414,1
7556,michaelpitt178,89,5
4822,karenewing888,25,1
6301,joserybij852,80,4
7258,fgznjqco,24,3
762,toddabernathy337,392,3
147,d3rxu6nk,266,3
3890,thomasswint856,57,2
9368,sna0wfni,176,4
9265,alejandrohaigler608,437,1
3773,sherrystrong584,63,4
4229,gradyhall613,391,2
223,bc1cmzz1,16,1
2178,kimberlyruby927,28,3
1739,qvlbiun5,261,2
347,peggiemondragon705,366,5
1648,annielawrence428,245,1
6323,h26hmwaq,405,5
3852,melissagarza550,355,1
4576,joshuadaniels27,304,4
5770,georgelally507,80,3
4389,elizabethmarmo806,255,2
4446,evelynasbell394,44,3
5581,nbqk6cpu,229,5
8637,wallacedampeer251,45,4
2970,c9zii0m8,350,4
3659,vincentmiddlebrook557,244,5
1973,donaldball11,152,3
4136,helenpfahler301,288,2
1579,0ykh21j4,275,3
4889,edwardofenner480,404,4
7709,russelljaneway77,6,2
5282,lawrencemarshall719,197,3
9690,arlengallegos198,372,4
380,r51nkavz,85,1
9597,jacobnorman610,275,1
6251,grahamfunke463,432,2
8880,ua4nfal5,130,5
9343,mindylusk901,372,3
7865,ernestinetownson588,5,2
8123,moniqueclevenger446,222,4
5449,sf6zhxe3,306,4
5675,adelinanewby953,136,3
8062,chandrabennett600,119,3
1382,00cuw4m6,142,1
4423,pamelawaddell697,186,4
5779,jasondowden324,46,1
7534,rm50lqxd,260,3
2846,elizabethshilt215,199,2
9700,leevalenzuela913,421,1
9585,keithroy478,179,1
2824,michaellugo940,279,1
8370,sarinachartier395,104,3
2572,christinamann85,255,3
4831,55bavt4a,313,3
5366,dudleydegraffenreid400,385,1
9100,orahawes844,190,4
481,earlwilliams36,383,1
3680,sandrahunsicker426,400,1
4705,leticialeber283,143,5
6454,karlatrombley278,241,2
4907,catherinehawkins622,107,5
8567,shannontheisen392,222,2
4479,ny6dp6ua,300,4
